#Magnetic field (mT)	Frequency (GHz)	Normalized transmission
82.5	2.107447000	0.999605691
82.5	2.107467000	1.001831440
82.5	2.107487000	1.000533424
82.5	2.107507000	1.001181933
82.5	2.107527000	1.000733329
82.5	2.107547000	1.000527851
82.5	2.107567000	1.001456775
82.5	2.107587000	1.001477146
82.5	2.107607000	1.002445534
82.5	2.107627100	1.001786122
82.5	2.107647100	1.000453528
82.5	2.107667100	0.999531849
82.5	2.107687100	1.001272671
82.5	2.107707100	1.003059732
82.5	2.107727100	1.001231922
82.5	2.107747100	0.999771697
82.5	2.107767100	1.000692849
82.5	2.107787100	1.001617406
82.5	2.107807100	1.000506556
82.5	2.107827100	0.999994065
82.5	2.107847100	0.998448605
82.5	2.107867100	1.002447797
82.5	2.107887200	0.997715580
82.5	2.107907200	1.001282723
82.5	2.107927200	1.001820697
82.5	2.107947200	0.999569130
82.5	2.107967200	0.999110860
82.5	2.107987200	1.000632104
82.5	2.108007200	1.001158167
82.5	2.108027200	1.002917629
82.5	2.108047200	1.000889296
82.5	2.108067200	1.001113420
82.5	2.108087200	0.999314365
82.5	2.108107200	1.003420424
82.5	2.108127300	0.998047554
82.5	2.108147300	0.999622238
82.5	2.108167300	1.000437108
82.5	2.108187300	1.002470346
82.5	2.108207300	1.001819513
82.5	2.108227300	1.000509915
82.5	2.108247300	1.001787980
82.5	2.108267300	0.999968790
82.5	2.108287300	1.000689709
82.5	2.108307300	1.001850526
82.5	2.108327300	0.999659936
82.5	2.108347300	0.999300035
82.5	2.108367300	0.999139958
82.5	2.108387400	0.996987351
82.5	2.108407400	0.998289130
82.5	2.108427400	0.999727976
82.5	2.108447400	1.000783434
82.5	2.108467400	1.000083426
82.5	2.108487400	0.999988858
82.5	2.108507400	1.000519487
82.5	2.108527400	1.002605776
82.5	2.108547400	1.002026395
82.5	2.108567400	1.000166792
82.5	2.108587400	0.998514922
82.5	2.108607400	1.002485033
82.5	2.108627500	0.998521189
82.5	2.108647500	0.999530482
82.5	2.108667500	1.000776180
82.5	2.108687500	0.999938262
82.5	2.108707500	1.002497442
82.5	2.108727500	0.999467252
82.5	2.108747500	1.001097379
82.5	2.108767500	0.999672372
82.5	2.108787500	1.000827810
82.5	2.108807500	0.999661575
82.5	2.108827500	1.002980740
82.5	2.108847500	0.999841128
82.5	2.108867500	1.001295493
82.5	2.108887600	0.999720917
82.5	2.108907600	1.000804299
82.5	2.108927600	1.000901651
82.5	2.108947600	1.001934448
82.5	2.108967600	0.999985659
82.5	2.108987600	0.998877991
82.5	2.109007600	0.999216914
82.5	2.109027600	1.001358224
82.5	2.109047600	0.998357469
82.5	2.109067600	1.000242453
82.5	2.109087600	1.001407190
82.5	2.109107600	1.000884669
82.5	2.109127700	1.000338598
82.5	2.109147700	0.997840388
82.5	2.109167700	1.000123172
82.5	2.109187700	1.000581598
82.5	2.109207700	0.999355008
82.5	2.109227700	1.000848712
82.5	2.109247700	0.999977632
82.5	2.109267700	0.999158177
82.5	2.109287700	0.999509712
82.5	2.109307700	1.002038365
82.5	2.109327700	1.000439754
82.5	2.109347700	1.001877312
82.5	2.109367700	1.000300769
82.5	2.109387800	1.000353913
82.5	2.109407800	1.002564463
82.5	2.109427800	1.000996128
82.5	2.109447800	1.001690832
82.5	2.109467800	0.998204929
82.5	2.109487800	0.999076011
82.5	2.109507800	0.998292969
82.5	2.109527800	0.998436050
82.5	2.109547800	0.998734620
82.5	2.109567800	0.998010741
82.5	2.109587800	1.000188914
82.5	2.109607800	1.001973804
82.5	2.109627900	0.998503781
82.5	2.109647900	0.998207009
82.5	2.109667900	1.000444327
82.5	2.109687900	0.998096993
82.5	2.109707900	0.999468425
82.5	2.109727900	0.997985128
82.5	2.109747900	0.998843668
82.5	2.109767900	1.000238304
82.5	2.109787900	1.000058033
82.5	2.109807900	0.997888652
82.5	2.109827900	1.000007080
82.5	2.109847900	1.000121067
82.5	2.109867900	0.997446329
82.5	2.109888000	0.998980397
82.5	2.109908000	0.998264431
82.5	2.109928000	0.999984546
82.5	2.109948000	0.999875643
82.5	2.109968000	0.999539819
82.5	2.109988000	1.000121056
82.5	2.110008000	0.998492601
82.5	2.110028000	0.999216373
82.5	2.110048000	1.000928930
82.5	2.110068000	0.997238076
82.5	2.110088000	0.996558327
82.5	2.110108000	1.000740906
82.5	2.110128100	0.997873535
82.5	2.110148100	1.000673974
82.5	2.110168100	0.998344120
82.5	2.110188100	0.997682798
82.5	2.110208100	1.001302299
82.5	2.110228100	0.999061223
82.5	2.110248100	0.997683183
82.5	2.110268100	0.999323638
82.5	2.110288100	0.999387076
82.5	2.110308100	0.999759541
82.5	2.110328100	0.997970940
82.5	2.110348100	0.996705129
82.5	2.110368100	1.000574777
82.5	2.110388200	0.998903844
82.5	2.110408200	1.001002729
82.5	2.110428200	0.996748173
82.5	2.110448200	0.998598696
82.5	2.110468200	0.997527554
82.5	2.110488200	0.998178282
82.5	2.110508200	0.999416101
82.5	2.110528200	0.998749849
82.5	2.110548200	0.998088775
82.5	2.110568200	0.999664628
82.5	2.110588200	0.997445646
82.5	2.110608200	0.998663350
82.5	2.110628300	0.995744382
82.5	2.110648300	0.999403824
82.5	2.110668300	0.997946729
82.5	2.110688300	1.000106662
82.5	2.110708300	0.997467929
82.5	2.110728300	1.000217897
82.5	2.110748300	0.998113916
82.5	2.110768300	0.997396316
82.5	2.110788300	0.999383829
82.5	2.110808300	0.998473483
82.5	2.110828300	0.997034330
82.5	2.110848300	0.998432475
82.5	2.110868300	0.998071361
82.5	2.110888400	0.997181293
82.5	2.110908400	0.996566736
82.5	2.110928400	0.995674100
82.5	2.110948400	0.995633252
82.5	2.110968400	0.996290833
82.5	2.110988400	0.994600528
82.5	2.111008400	0.997898329
82.5	2.111028400	0.997463389
82.5	2.111048400	0.997277664
82.5	2.111068400	0.997335274
82.5	2.111088400	0.998030643
82.5	2.111108400	0.996032090
82.5	2.111128500	0.996124845
82.5	2.111148500	0.999039353
82.5	2.111168500	0.998919814
82.5	2.111188500	0.997745250
82.5	2.111208500	0.996311214
82.5	2.111228500	0.995711051
82.5	2.111248500	0.998709072
82.5	2.111268500	0.995034917
82.5	2.111288500	0.998105976
82.5	2.111308500	0.995108646
82.5	2.111328500	0.996166315
82.5	2.111348500	0.997948577
82.5	2.111368500	0.997598030
82.5	2.111388600	0.997602301
82.5	2.111408600	0.999460717
82.5	2.111428600	0.997131015
82.5	2.111448600	0.995813200
82.5	2.111468600	0.996224668
82.5	2.111488600	0.997216286
82.5	2.111508600	0.997033250
82.5	2.111528600	0.996338195
82.5	2.111548600	0.997360870
82.5	2.111568600	0.996823757
82.5	2.111588600	0.997038417
82.5	2.111608600	0.996527673
82.5	2.111628700	0.998584745
82.5	2.111648700	0.996195934
82.5	2.111668700	0.997768894
82.5	2.111688700	0.996582173
82.5	2.111708700	0.998374146
82.5	2.111728700	0.996814727
82.5	2.111748700	0.996971569
82.5	2.111768700	0.997168634
82.5	2.111788700	0.994912879
82.5	2.111808700	0.995877349
82.5	2.111828700	0.995657258
82.5	2.111848700	0.996066837
82.5	2.111868700	0.995357873
82.5	2.111888800	0.996693159
82.5	2.111908800	0.994961253
82.5	2.111928800	0.996208783
82.5	2.111948800	0.994203808
82.5	2.111968800	0.996614923
82.5	2.111988800	0.997296528
82.5	2.112008800	0.995673585
82.5	2.112028800	0.992049110
82.5	2.112048800	0.995031926
82.5	2.112068800	0.997331914
82.5	2.112088800	0.995929564
82.5	2.112108800	0.994897157
82.5	2.112128900	0.995215554
82.5	2.112148900	0.995827889
82.5	2.112168900	0.995968316
82.5	2.112188900	0.994235503
82.5	2.112208900	0.994518849
82.5	2.112228900	0.996129445
82.5	2.112248900	0.994041448
82.5	2.112268900	0.996666397
82.5	2.112288900	0.995736199
82.5	2.112308900	0.994591246
82.5	2.112328900	0.994510507
82.5	2.112348900	0.996054096
82.5	2.112368900	0.995404919
82.5	2.112389000	0.993008102
82.5	2.112409000	0.992881372
82.5	2.112429000	0.993568673
82.5	2.112449000	0.995478589
82.5	2.112469000	0.995598683
82.5	2.112489000	0.995552026
82.5	2.112509000	0.991372148
82.5	2.112529000	0.992381302
82.5	2.112549000	0.993860748
82.5	2.112569000	0.993870296
82.5	2.112589000	0.993241917
82.5	2.112609000	0.994408949
82.5	2.112629100	0.991415064
82.5	2.112649100	0.992984937
82.5	2.112669100	0.995320763
82.5	2.112689100	0.993312093
82.5	2.112709100	0.992825191
82.5	2.112729100	0.993777613
82.5	2.112749100	0.993131223
82.5	2.112769100	0.993149134
82.5	2.112789100	0.993386393
82.5	2.112809100	0.993262526
82.5	2.112829100	0.992428895
82.5	2.112849100	0.991539924
82.5	2.112869100	0.994459994
82.5	2.112889200	0.992072327
82.5	2.112909200	0.994389907
82.5	2.112929200	0.993815430
82.5	2.112949200	0.992049101
82.5	2.112969200	0.990113099
82.5	2.112989200	0.993970853
82.5	2.113009200	0.990034315
82.5	2.113029200	0.991236536
82.5	2.113049200	0.990622665
82.5	2.113069200	0.990585288
82.5	2.113089200	0.990669043
82.5	2.113109200	0.991844789
82.5	2.113129300	0.991337079
82.5	2.113149300	0.991749143
82.5	2.113169300	0.987516298
82.5	2.113189300	0.989821915
82.5	2.113209300	0.991317933
82.5	2.113229300	0.990425845
82.5	2.113249300	0.991155103
82.5	2.113269300	0.990506506
82.5	2.113289300	0.990186949
82.5	2.113309300	0.990312516
82.5	2.113329300	0.989246317
82.5	2.113349300	0.987789761
82.5	2.113369300	0.991466975
82.5	2.113389400	0.990262080
82.5	2.113409400	0.990419632
82.5	2.113429400	0.989489489
82.5	2.113449400	0.988372684
82.5	2.113469400	0.988570706
82.5	2.113489400	0.989679430
82.5	2.113509400	0.988836763
82.5	2.113529400	0.987059922
82.5	2.113549400	0.987969383
82.5	2.113569400	0.988470260
82.5	2.113589400	0.986436157
82.5	2.113609400	0.989246587
82.5	2.113629500	0.988508152
82.5	2.113649500	0.988008295
82.5	2.113669500	0.984727303
82.5	2.113689500	0.985258230
82.5	2.113709500	0.986414997
82.5	2.113729500	0.986547759
82.5	2.113749500	0.985118593
82.5	2.113769500	0.986702367
82.5	2.113789500	0.987322825
82.5	2.113809500	0.985703927
82.5	2.113829500	0.983559188
82.5	2.113849500	0.985203316
82.5	2.113869500	0.985569223
82.5	2.113889600	0.985706045
82.5	2.113909600	0.988542609
82.5	2.113929600	0.983441021
82.5	2.113949600	0.985848881
82.5	2.113969600	0.983382393
82.5	2.113989600	0.983799305
82.5	2.114009600	0.986250523
82.5	2.114029600	0.984646596
82.5	2.114049600	0.982612248
82.5	2.114069600	0.981737577
82.5	2.114089600	0.980830151
82.5	2.114109600	0.980634691
82.5	2.114129700	0.983339351
82.5	2.114149700	0.981687516
82.5	2.114169700	0.980753166
82.5	2.114189700	0.979845767
82.5	2.114209700	0.981147439
82.5	2.114229700	0.977370170
82.5	2.114249700	0.980382243
82.5	2.114269700	0.977696126
82.5	2.114289700	0.979579648
82.5	2.114309700	0.978392836
82.5	2.114329700	0.978683633
82.5	2.114349700	0.977939613
82.5	2.114369700	0.974035648
82.5	2.114389800	0.976745320
82.5	2.114409800	0.974800301
82.5	2.114429800	0.976517028
82.5	2.114449800	0.974611402
82.5	2.114469800	0.974705251
82.5	2.114489800	0.973051942
82.5	2.114509800	0.972220317
82.5	2.114529800	0.970615141
82.5	2.114549800	0.968980152
82.5	2.114569800	0.969369500
82.5	2.114589800	0.968908735
82.5	2.114609800	0.966251300
82.5	2.114629900	0.966126150
82.5	2.114649900	0.966658018
82.5	2.114669900	0.964868388
82.5	2.114689900	0.961563895
82.5	2.114709900	0.963290812
82.5	2.114729900	0.961795161
82.5	2.114749900	0.962404194
82.5	2.114769900	0.960786574
82.5	2.114789900	0.959399514
82.5	2.114809900	0.957813076
82.5	2.114829900	0.956956020
82.5	2.114849900	0.955081857
82.5	2.114869900	0.953254931
82.5	2.114890000	0.950760552
82.5	2.114910000	0.951647186
82.5	2.114930000	0.950104075
82.5	2.114950000	0.950237668
82.5	2.114970000	0.947187597
82.5	2.114990000	0.943842680
82.5	2.115010000	0.946102782
82.5	2.115030000	0.943952468
82.5	2.115050000	0.941674762
82.5	2.115070000	0.942038786
82.5	2.115090000	0.940182224
82.5	2.115110000	0.938005826
82.5	2.115130100	0.937868319
82.5	2.115150100	0.937227800
82.5	2.115170100	0.937495748
82.5	2.115190100	0.935606432
82.5	2.115210100	0.936558240
82.5	2.115230100	0.936677153
82.5	2.115250100	0.935004526
82.5	2.115270100	0.936695743
82.5	2.115290100	0.937915207
82.5	2.115310100	0.938358421
82.5	2.115330100	0.939635209
82.5	2.115350100	0.942274861
82.5	2.115370100	0.942545827
82.5	2.115390200	0.947282093
82.5	2.115410200	0.949960271
82.5	2.115430200	0.950632602
82.5	2.115450200	0.953626285
82.5	2.115470200	0.955473329
82.5	2.115490200	0.959084608
82.5	2.115510200	0.962543510
82.5	2.115530200	0.964858141
82.5	2.115550200	0.968183457
82.5	2.115570200	0.967808866
82.5	2.115590200	0.970492383
82.5	2.115610200	0.973380771
82.5	2.115630300	0.978141257
82.5	2.115650300	0.975799298
82.5	2.115670300	0.983045390
82.5	2.115690300	0.983712152
82.5	2.115710300	0.981374226
82.5	2.115730300	0.985769337
82.5	2.115750300	0.989325283
82.5	2.115770300	0.987903687
82.5	2.115790300	0.991989101
82.5	2.115810300	0.992350608
82.5	2.115830300	0.993785429
82.5	2.115850300	0.992705790
82.5	2.115870300	0.994788555
82.5	2.115890400	0.994390327
82.5	2.115910400	0.998920110
82.5	2.115930400	0.997268076
82.5	2.115950400	0.997469149
82.5	2.115970400	0.998263799
82.5	2.115990400	0.997764429
82.5	2.116010400	0.999022700
82.5	2.116030400	1.000546530
82.5	2.116050400	1.000265105
82.5	2.116070400	1.000245695
82.5	2.116090400	1.000766957
82.5	2.116110400	0.999925672
82.5	2.116130500	1.002188850
82.5	2.116150500	1.002128967
82.5	2.116170500	1.001904227
82.5	2.116190500	1.002373544
82.5	2.116210500	1.002822631
82.5	2.116230500	1.001691527
82.5	2.116250500	1.002578571
82.5	2.116270500	1.002983825
82.5	2.116290500	1.002418063
82.5	2.116310500	1.002787199
82.5	2.116330500	1.004088452
82.5	2.116350500	1.006457305
82.5	2.116370500	1.002803136
82.5	2.116390600	1.005699072
82.5	2.116410600	1.006735800
82.5	2.116430600	1.002995231
82.5	2.116450600	1.004995614
82.5	2.116470600	1.002885974
82.5	2.116490600	1.002419233
82.5	2.116510600	1.003278988
82.5	2.116530600	1.003849448
82.5	2.116550600	1.004078794
82.5	2.116570600	1.005979538
82.5	2.116590600	1.006911362
82.5	2.116610600	1.005673665
82.5	2.116630700	1.004360570
82.5	2.116650700	1.005953427
82.5	2.116670700	1.003618912
82.5	2.116690700	1.004450038
82.5	2.116710700	1.005275120
82.5	2.116730700	1.005912420
82.5	2.116750700	1.003748589
82.5	2.116770700	1.003601996
82.5	2.116790700	1.005128821
82.5	2.116810700	1.002147683
82.5	2.116830700	1.006613773
82.5	2.116850700	1.005986379
82.5	2.116870700	1.003770028
82.5	2.116890800	1.004101091
82.5	2.116910800	1.004203992
82.5	2.116930800	1.003968503
82.5	2.116950800	1.005727148
82.5	2.116970800	1.006318945
82.5	2.116990800	1.006273799
82.5	2.117010800	1.005861118
82.5	2.117030800	1.006208464
82.5	2.117050800	1.005675689
82.5	2.117070800	1.002749900
82.5	2.117090800	1.004083181
82.5	2.117110800	1.002941950
82.5	2.117130900	1.006667378
82.5	2.117150900	1.004739621
82.5	2.117170900	1.002840586
82.5	2.117190900	1.003633882
82.5	2.117210900	1.002870406
82.5	2.117230900	1.005413717
82.5	2.117250900	1.003087308
82.5	2.117270900	1.005261393
82.5	2.117290900	1.002922237
82.5	2.117310900	1.003770450
82.5	2.117330900	1.005648339
82.5	2.117350900	1.003556003
82.5	2.117370900	1.004648810
82.5	2.117391000	1.005469913
82.5	2.117411000	1.002729097
82.5	2.117431000	1.001959789
82.5	2.117451000	1.004164367
82.5	2.117471000	1.002028463
82.5	2.117491000	1.004070476
82.5	2.117511000	1.004920079
82.5	2.117531000	1.001264315
82.5	2.117551000	1.003654972
82.5	2.117571000	1.002448522
82.5	2.117591000	1.004709610
82.5	2.117611000	1.003645334
82.5	2.117631100	1.005801964
82.5	2.117651100	1.005100797
82.5	2.117671100	1.001802111
82.5	2.117691100	1.005298082
82.5	2.117711100	1.004435150
82.5	2.117731100	1.004716854
82.5	2.117751100	1.003850198
82.5	2.117771100	1.002996383
82.5	2.117791100	1.005589109
82.5	2.117811100	1.004172541
82.5	2.117831100	1.004144833
82.5	2.117851100	1.002865890
82.5	2.117871100	1.002903388
82.5	2.117891200	1.002445530
82.5	2.117911200	1.002896103
82.5	2.117931200	1.002042148
82.5	2.117951200	1.005072106
82.5	2.117971200	0.999826139
82.5	2.117991200	1.003439605
82.5	2.118011200	1.002255909
82.5	2.118031200	1.001916543
82.5	2.118051200	1.004082977
82.5	2.118071200	1.000489641
82.5	2.118091200	1.003278425
82.5	2.118111200	1.000777043
82.5	2.118131300	1.003072544
82.5	2.118151300	1.002344759
82.5	2.118171300	1.001629343
82.5	2.118191300	1.004263869
82.5	2.118211300	1.003636209
82.5	2.118231300	1.001362651
82.5	2.118251300	0.999529210
82.5	2.118271300	1.003948594
82.5	2.118291300	1.004713632
82.5	2.118311300	1.003394226
82.5	2.118331300	1.001943158
82.5	2.118351300	1.001599395
82.5	2.118371300	1.003220751
82.5	2.118391400	1.003743413
82.5	2.118411400	1.002389429
82.5	2.118431400	1.003392801
82.5	2.118451400	1.000212244
82.5	2.118471400	1.002512128
82.5	2.118491400	1.003512615
82.5	2.118511400	1.002355252
82.5	2.118531400	1.001548389
82.5	2.118551400	1.001768302
82.5	2.118571400	1.004594779
82.5	2.118591400	1.003038100
82.5	2.118611400	1.001977053
82.5	2.118631500	1.005199052
82.5	2.118651500	1.001367817
82.5	2.118671500	1.004058972
82.5	2.118691500	1.003266345
82.5	2.118711500	1.001495838
82.5	2.118731500	1.003436940
82.5	2.118751500	1.002822807
82.5	2.118771500	0.999883383
82.5	2.118791500	1.002749100
82.5	2.118811500	1.002298527
82.5	2.118831500	1.001296813
82.5	2.118851500	1.002403113
82.5	2.118871500	0.999661716
82.5	2.118891600	1.004317462
82.5	2.118911600	1.003129907
82.5	2.118931600	1.002740772
82.5	2.118951600	1.000922956
82.5	2.118971600	1.001739285
82.5	2.118991600	1.001742827
82.5	2.119011600	1.001574497
82.5	2.119031600	1.001849425
82.5	2.119051600	1.002505766
82.5	2.119071600	1.002102244
82.5	2.119091600	1.001773801
82.5	2.119111600	1.002643710
82.5	2.119131700	1.001114263
82.5	2.119151700	1.003218476
82.5	2.119171700	1.002498368
82.5	2.119191700	1.004344038
82.5	2.119211700	1.001572441
82.5	2.119231700	1.000453148
82.5	2.119251700	1.003744834
82.5	2.119271700	1.003023988
82.5	2.119291700	1.002197453
82.5	2.119311700	1.001204627
82.5	2.119331700	1.001602684
82.5	2.119351700	1.000599634
82.5	2.119371700	1.002822173
82.5	2.119391800	1.002284967
82.5	2.119411800	0.998606896
82.5	2.119431800	1.003004387
82.5	2.119451800	1.000966820
82.5	2.119471800	1.000274987
82.5	2.119491800	1.003085294
82.5	2.119511800	1.001984827
82.5	2.119531800	1.002215705
82.5	2.119551800	1.000943445
82.5	2.119571800	1.000704731
82.5	2.119591800	0.998111921
82.5	2.119611800	1.003287403
82.5	2.119631900	1.002128763
82.5	2.119651900	1.004161110
82.5	2.119671900	1.003064001
82.5	2.119691900	1.001893634
82.5	2.119711900	1.000027438
82.5	2.119731900	1.000525683
82.5	2.119751900	1.000488481
82.5	2.119771900	1.000823789
82.5	2.119791900	1.001589292
82.5	2.119811900	1.000595975
82.5	2.119831900	1.002999475
82.5	2.119851900	1.000984230
82.5	2.119871900	1.001226511
82.5	2.119892000	1.001053520
82.5	2.119912000	1.002922219
82.5	2.119932000	1.001480353
82.5	2.119952000	1.001441165
82.5	2.119972000	1.003110484
